comune,Codice_catastale,zona_omogenea,id_punto,cod_pozzo,tipo_punto,id_pratica,seq_captazione,uso,istat_comune,foglio,mappale,lng,lat,quota_pc,quota_rif,portata,profondita,tetto_primo_filtro,letto_ultimo_filtro,Location
PREGNANA MILANESE,H026,Magentino Abbiatense,16611,151790064,PIE,n/a,,Piezometro,15179,n/d,n/d,1501705,5040073,150,150,0,10.75,,,POINT (9.0214734 45.514007)
MILANO,F205,Magentino Abbiatense,23935,151463601,POZ,MI03179422010,0,N/D,15146,n/d,n/d,1517893,5035413,116,,0,45,18,36,POINT (9.22855212 45.471836)
MASATE,F003,Adda Martesana,24949,151360030,POZ,MI03180882011,1,Aree verdi/aree sportive,15136,4,478,1535706,5046082,153,,2,42,30,40,POINT (9.45720644 45.567181)
GARBAGNATE MILANESE,D912,Nord Ovest,27625,MI03MI01510500045,POZ,MI03287371994,9,Pompa di calore,15105,4,43,1507269,5047655,183,,0,55,20,54,POINT (9.09281907 45.582216)
MILANO,F205,Milano,29038,151464944,PIE,n/a,,Piezometro,15146,n/d,n/d,1509001.83,5016840.14,133,134,0,20,,,POINT (9.11447001 45.30483)
BARANZATE,A618,Magentino Abbiatense,17381,152500042,PIE,n/a,,Piezometro,15250,n/d,n/d,1508187,5041048,,,0,20,9,19.8,POINT (9.1044762 45.522737)
MILANO,F205,Milano,25439,151464194,POZ,MI03283572011,2,Pompa di calore,15146,391,194,1515383,5034543,118,110,15,40.74,17,39,POINT (9.19641453 45.464065)
MILANO,F205,Magentino Abbiatense,18279,151462215,PIE,n/a,,Piezometro,15146,n/d,n/d,1513470,5038880,131.1,131.1,0,35,20,35,POINT (9.17206339 45.503141)
MILANO,F205,Magentino Abbiatense,24133,151463672,PIE,n/a,,Piezometro,15146,n/d,n/d,1511649,5039748,136.12,136.28,0,30,,,POINT (9.14877489 45.510987)
PADERNO DUGNANO,G220,Magentino Abbiatense,22965,151660127,PIE,n/a,,Piezometro,15166,n/d,n/d,1511870,5044374,,156.1,0,50,,,POINT (9.15171578 45.552621)
MELZO,F119,Magentino Abbiatense,22332,151420130,POZ,MI03240102012,14,Industriale [Prev],15142,8,40,1532144,5037993,118,118,0.15,15,,,POINT (9.41103144 45.494548)
MILANO,F205,Milano,28860,MI03MI01514601146,POZ,MI03269792015,2,"Igienico, Aree verdi/aree sportive, Pompa di calore",15146,387,100,1514296,5034779,,,5.01,40,21,39,POINT (9.18251727 45.466212)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18188,152090279,PIE,n/a,,Piezometro,15209,n/d,n/d,1520155,5043635,144,144.2,0,30,,,POINT (9.25782702 45.54578)
OZZERO,G206,Magentino Abbiatense,30253,151650127,PIE,n/a,,Piezometro,15165,n/d,n/d,1495554.65,5023591.81,110.6,110.61,0,15,,,POINT (8.94288346 45.365646)
MILANO,F205,Milano,4945,151460397,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1507431.65,5036652.41,128.7,128.7,0,100,48.15,98.15,POINT (9.0947381 45.483181)
MILANO,F205,Milano,5332,151461515,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
INZAGO,E317,Magentino Abbiatense,19937,151140069,POZ,MI03167361995,1,Irriguo [Prev],15114,18,73,,,,,3,24,8,10,POINT (0 0)
TURBIGO,L471,Magentino Abbiatense,22883,152260125,PIE,n/a,,Piezometro,15226,n/d,n/d,1478711,5040823,,,0,,,,POINT (8.72705842 45.520432)
TREZZANO SUL NAVIGLIO,L409,Magentino Abbiatense,8879,152200126,PIE,n/a,,Piezometro,15220,n/d,n/d,1506282,5029699,114,114,0,9,,,POINT (9.0799395 45.420604)
MILANO,F205,Milano,29934,151465109,PIE,n/a,,Piezometro,15146,n/d,n/d,1513253.98,5041449.02,141,141,0,28,,,POINT (9.16936752 45.526269)
BUCCINASCO,B240,Magentino Abbiatense,20283,150360221,PIE,n/a,,Piezometro,15036,n/d,n/d,1509120,5028861,,110,0,15,,,POINT (9.11619794 45.41303)
MILANO,F205,Milano,27187,151464722,PIE,n/a,,Piezometro,15146,n/d,n/d,1511125.62,5032314.07,0,115.4,0,15,,,POINT (9.14190697 45.444083)
MILANO,F205,Milano,4808,151460286,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1518869.89,5037859.96,123.01,123.01,0,71,30.4,69.2,POINT (9.24114327 45.493835)
MILANO,F205,Magentino Abbiatense,17348,151461976,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Magentino Abbiatense,19532,151462528,PIE,n/a,,Piezometro,15146,n/d,n/d,1520604,5039996,,,0,18,,,POINT (9.26342583 45.513013)
MILANO,F205,Milano,29327,151465023,PIE,n/a,,Piezometro,15146,n/d,n/d,1519717.01,5039121.03,123,123,0,20.4,,,POINT (9.25203523 45.505163)
ROZZANO,H623,Magentino Abbiatense,17429,151890156,PIE,n/a,,Piezometro,15189,n/d,n/d,1513250,5026275,,,0,9,,,POINT (9.16890909 45.389688)
MAGENTA,E801,Magentino Abbiatense,26514,MI03MI01513000042,POZ,MI016791976,1,Piscicoltura [Prev],15130,26,60,,,0,,50,,0,30,POINT (0 0)
MILANO,F205,Milano,30127,MI03MI01514601601,POZ,MI03304182017,2,Pompa di calore,15146,111,144,1518442,5039758,,,2.27,36,18,34,POINT (9.23573834 45.510931)
MILANO,F205,Milano,28219,151464883,PIE,n/a,,Piezometro,15146,n/d,n/d,1514729.38,5028806.24,106.5,106.5,0,20,,,POINT (9.18788276 45.412442)
MILANO,F205,Magentino Abbiatense,24544,151463832,POZ,MI03174352010,3,Pompa di calore,15146,387,203,1514024,5034636,,,0,25,15,25,POINT (9.17903384 45.46493)
MILANO,F205,Milano,30164,MI03MI01514601619,POZ,MI03338142017,2,Pompa di calore,15146,172,105,1508744,5038065,,,7.5,45,12,40,POINT (9.11155547 45.495881)
BUCCINASCO,B240,Sud Ovest,1653,150360112,POZ,MI0129231995,1,Industriale [Prev],15036,13,127,1509097,5029046,,,6,33,25,31,POINT (9.1159074 45.414696)
BOLLATE,A940,Nord Ovest,1380,150270140,PIE,n/a,,Piezometro,15027,n/d,n/d,1507957,5042286,147,147,0,,,,POINT (9.10155113 45.533883)
MILANO,F205,Milano,4621,151460478,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1512742.14,5041312.59,142,142,0,104,35.5,101,POINT (9.16280969 45.52505)
MILANO,F205,Milano,27697,MI03MI01514600994,POZ,MI03247742014,3,Pompa di calore,15146,388,88,1514614,5034451,120.9,,0,40,16,38,POINT (9.18657532 45.463253)
MEDIGLIA,F084,Sud Est,25980,151390260,PIE,n/a,,Piezometro,15139,n/d,n/d,1524288,5029282,96.7,96.7,0,30,-20,-30,POINT (9.31006075 45.416459)
ALBAIRATE,A127,Magentino Abbiatense,20460,150050164,PIE,n/a,,Piezometro,15005,n/d,n/d,1496475,5027586,119,,0,8,,,POINT (8.95460655 45.401604)
MILANO,F205,Milano,27640,151464770,PIE,n/a,,Piezometro,15146,n/d,n/d,1519072.66,5035941.97,0,114.8,0,13,,,POINT (9.24366397 45.476566)
MILANO,F205,Milano,4222,151460585,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510258.75,5040799.65,140.8,140.8,0,80,37.17,74.9,POINT (9.13099893 45.520474)
CARUGATE,B850,Adda Martesana,1939,150510002,POZ,MI03306452020,1,Potabile [Prev],15051,9,112,1526380,5044199,147.54,147.66,25,42,34.7,38.7,POINT (9.33759746 45.550648)
MILANO,F205,Milano,30098,MI03MI01514601594,POZ,MI03303902017,3,Pompa di calore,15146,266,87,1514777,5036431,,,0,40,18,39,POINT (9.18871963 45.481072)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,24712,151950388,PIE,n/a,,Piezometro,15195,n/d,n/d,1520901.59,5027451.19,0,96,0,13,,,POINT (9.26670352 45.400089)
CERNUSCO SUL NAVIGLIO,C523,Adda Martesana,29993,MI03MI01507000110,POZ,MI03314282017,2,Pompa di calore,15070,17,732,1524399,5041377,,,0,35,15,35,POINT (9.31207896 45.52532)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18116,152090266,PIE,n/a,,Piezometro,15209,n/d,n/d,1518795,5042018,,,0,30,,,POINT (9.24034386 45.531263)
VIMODRONE,M053,Magentino Abbiatense,21327,152420095,PIE,n/a,,Piezometro,15242,n/d,n/d,1521376,5039375,124.8,124.8,0,25,,,POINT (9.27328217 45.5074)
MILANO,F205,Magentino Abbiatense,19228,151462471,PIE,n/a,,Piezometro,15146,n/d,n/d,1505444.17,5037489,131.77,131.77,0,,,,POINT (9.0693162 45.490729)
PADERNO DUGNANO,G220,Magentino Abbiatense,20718,151660113,PIE,O3D,0,Piezometro,15166,n/d,n/d,1511783,5046169,,,0,35,,,POINT (9.15064426 45.568779)
MILANO,F205,Magentino Abbiatense,19132,151462442,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,25,,,POINT (0 0)
SETTIMO MILANESE,I700,Nord Ovest,26169,152110140,PIE,n/a,,Piezometro,15211,n/d,n/d,1505097.56,5037113.01,0,135,0,15,,,POINT (9.06487665 45.487348)
CALVIGNASCO,B448,Magentino Abbiatense,30202,150420028,PIE,n/a,,Piezometro,15042,n/d,n/d,1502582.53,5018744.39,101.69,101.69,0,8,,,POINT (9.03259858 45.322023)
MILANO,F205,Magentino Abbiatense,17684,151462059,PIE,n/a,,Piezometro,15146,n/d,n/d,1519280,5032777,108.9,108.9,0,10,,,POINT (9.24619284 45.448073)
MILANO,F205,Milano,30687,151465181,PIE,n/a,,Piezometro,15146,n/d,n/d,1519330.38,5033766.59,112,105.11,0,15,,,POINT (9.24687588 45.456979)
MILANO,F205,Milano,5310,151461342,PIE,n/a,,Piezometro,15146,n/d,n/d,1519388,5031690,107,107,0,,,,POINT (9.24753116 45.438286)
SESTO SAN GIOVANNI,I690,Magentino Abbiatense,18266,152090327,PIE,n/a,,Piezometro,15209,n/d,n/d,1518512,5040955,,,0,,,,POINT (9.23667956 45.521703)
MILANO,F205,Magentino Abbiatense,22140,151463098,PIE,n/a,,Piezometro,15146,n/d,n/d,1517725,5033643,112.5,112.5,0,8,,,POINT (9.22633923 45.455909)
SAN GIULIANO MILANESE,H930,Sud Est,27449,151950445,PIE,n/a,,Piezometro,15195,n/d,n/d,1520889.25,5027451.96,0,99,0,12.5,,,POINT (9.26654588 45.400096)
PERO,C013,Magentino Abbiatense,23715,151700221,PIE,n/a,,Piezometro,15170,n/d,n/d,1505377,5040963,0,0,0,15,,,POINT (9.06849433 45.521999)
PIEVE EMANUELE,G634,Sud Ovest,30632,151730154,PIE,n/a,,Piezometro,15173,n/d,n/d,1515739.65,5020270.32,93.88,93.78,0,8,,,POINT (9.20052235 45.335588)
CINISELLO BALSAMO,C707,Magentino Abbiatense,18337,150770092,PIE,n/a,,Piezometro,15077,n/d,n/d,1519240,5044720,150.8,150.8,0,30,,,POINT (9.24614869 45.555571)
MILANO,F205,Milano,4696,151461085,POZ,MI0138321970,1,Industriale [Prev],15146,120,67,1508891,5038568,132,132,16,100,22,47,POINT (9.11344591 45.500406)
ABBIATEGRASSO,A010,Magentino Abbiatense,122,150020122,POZ,MI0123531995,1,Zootecnico [Prev],15002,15,37,,,,,1,,,25,POINT (0 0)
SEGRATE,I577,Magentino Abbiatense,23026,152050258,PIE,n/a,,Piezometro,15205,n/d,n/d,1520790,5038736,,112,0,11,,,POINT (9.26575375 45.501666)
MILANO,F205,Magentino Abbiatense,18938,151462378,PIE,n/a,,Piezometro,15146,n/d,n/d,,,,,0,15,,,POINT (0 0)
CASSINA DE' PECCHI,C014,Magentino Abbiatense,23345,150600087,PIE,n/a,,Piezometro,15060,n/d,n/d,,,,,0,,,,POINT (0 0)
OPERA,G078,Sud Ovest,5867,151590001,POZ,MI03267511986,1,Potabile [Prev],15159,4,45,1516523,5024973,98,98.92,10,73.5,63,73,POINT (9.21067645 45.377899)
TREZZANO SUL NAVIGLIO,L409,Sud Ovest,7878,152200011,POZ,MI0111891994,1,Antincendio [Prev],15220,15,175,,,,,8,61,47,61,POINT (0 0)
MILANO,F205,Milano,28986,151464918,POZ,wellpoint,0,N/D,15146,n/d,n/d,1518913,5034531,,,0,30,15,28,POINT (9.24156709 45.46387)
ABBIATEGRASSO,A010,Magentino Abbiatense,177,150020177,POZ,MI0117161994,1,"Igienico, Potabile [Prev]",15002,45,76,,,91.33,91.33,1,,,30,POINT (0 0)
OSSONA,G181,Magentino Abbiatense,24412,151640045,POZ,MI03305272010,1,"Antincendio, Igienico",15164,1,58,1490880,5039250,156,,10,24,20,23,POINT (8.88290037 45.50654)
MILANO,F205,Milano,4754,151460121,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1513574.96,5033687.13,116.45,116.45,0,109,39.87,103.21,POINT (9.17326385 45.456399)
CORBETTA,C986,Magentino Abbiatense,3116,150850128,POZ,MI0114211994,1,Irriguo,15085,16,46,1493525,5031600,129,129,1,,,30,POINT (8.91686054 45.437713)
MILANO,F205,Milano,30352,MI03MI01514601653,POZ,MI03308472017,4,Pompa di calore,15146,195,107,1516124,5038612,,,0,40,14.5,38.5,POINT (9.20602607 45.500673)
TREZZO sull'ADDA,L411,Adda Martesana,7930,152210005,POZ,MI0140261994,1,Potabile [Prev],15221,17,121,1541207,5049830,155,152.29,35,76,37.95,66,POINT (9.52801332 45.600611)
BASIGLIO,A699,Sud Ovest,923,150150003,POZ,MI03197661983,1,Potabile [Prev],15015,1,328,1512890,5022925,99.72,99.57,20,120,76.7,114.85,POINT (9.16422316 45.359541)
MILANO,F205,Magentino Abbiatense,18784,151462338,PIE,n/a,,Piezometro,15146,n/d,n/d,1513362,5042009,125,125,0,30,20,30,POINT (9.17076598 45.531307)
ABBIATEGRASSO,A010,Magentino Abbiatense,24294,150020491,POZ,MI03168302010,1,Pompa di calore [Prev],15002,24,15,1495159,5027354,,,7,30,12,24,POINT (8.93779403 45.399507)
SETTALA,I696,Adda Martesana,28676,MI03MI01521000094,POZ,MI03264402015,1,Pompa di calore,15210,15,148,1530262,5032258,,,8.3,45,18,35,POINT (9.38659301 45.443013)
MELEGNANO,F100,Sud Est,28827,151400158,PIE,n/a,,Piezometro,15140,n/d,n/d,1524727.58,5022429.44,92,92,0,7,,,POINT (9.315336 45.354763)
MILANO,F205,Milano,24887,151463977,PIE,n/a,,Piezometro,15146,n/d,n/d,1512223.97,5035974.84,114.93,124,0,60,,,POINT (9.15604199 45.477015)
SESTO SAN GIOVANNI,I690,Nord Milano,27950,152090486,PIE,n/a,,Piezometro,15209,n/d,n/d,1519278,5042872,0,143,0,40,,,POINT (9.24656291 45.538937)
MILANO,F205,Milano,29564,MI03MI01514601275,POZ,MI03282492014,3,Pompa di calore,15146,390,56,1514917,5034702,120.7,,3,37,18,36,POINT (9.19045861 45.465506)
MILANO,F205,Magentino Abbiatense,14601,151461227,PIE,n/a,,Piezometro,15146,n/d,n/d,1512320,5038497,131,131,0,,,,POINT (9.15733367 45.499715)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,19060,151950265,PIE,n/a,,Piezometro,15195,n/d,n/d,,,,,0,,,,POINT (0 0)
MILANO,F205,Milano,5151,151460514,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1510755.76,5036043.03,124.5,124.5,0,100,47.69,97.06,POINT (9.13725887 45.477653)
MILANO,F205,Magentino Abbiatense,17184,151461845,PIE,n/a,,Piezometro,15146,n/d,n/d,1509942,5039909,137,137,0,30,,,POINT (9.12692527 45.512462)
SAN VITTORE OLONA,I409,Magentino Abbiatense,19773,152010030,POZ,MI0345882005,1,Industriale [Prev],15201,7,409,,,,,10,61,43,57,POINT (0 0)
PIEVE EMANUELE,G634,Sud Ovest,6209,151730005,POZ,MI03180021986,1,Potabile [Prev],15173,2,42,1515106,5024802,95,95,10,110,71,106,POINT (9.19257358 45.376392)
MILANO,F205,Milano,29165,MI03MI01514601207,POZ,MI03275042006,0,N/D,15146,n/d,n/d,1507706,5033853,,,0,40,22,34,POINT (9.09820496 45.45798)
MELZO,F119,Adda Martesana,4125,151420030,POZ,MI03333921972,1,"Antincendio, Igienico, Industriale [Prev]",15142,8,247,1532127,5038586,117,,15,68,27.5,68,POINT (9.41085265 45.499886)
CESANO BOSCONE,C565,Magentino Abbiatense,22057,150740065,PIE,n/a,,Piezometro,15074,n/d,n/d,1506495,5031950,118,,0,,,,POINT (9.08269142 45.440864)
BRESSO,B162,Magentino Abbiatense,19557,150320032,PIE,n/a,,Piezometro,15032,n/d,n/d,1514861,5043253,,,0,50,,,POINT (9.19000056 45.542474)
COLOGNO MONZESE,C895,Adda Martesana,2891,150810002,POZ,MI03269591986,1,Potabile [Prev],15081,30,56,1522019,5041665,133,132.93,40,60,40,54,POINT (9.28161588 45.527992)
NOVIGLIO,F968,Magentino Abbiatense,5812,151580016,POZ,MI0135731994,1,Igienico [Prev],15158,6,26,1505836,5023502,,,2,60,32,57,POINT (9.07416628 45.364828)
ZIBIDO SAN GIACOMO,M176,Magentino Abbiatense,22972,152470216,PIE,n/a,,Piezometro,15247,n/d,n/d,1509360,5024170,,102,0,15,,,POINT (9.11917656 45.370803)
SESTO SAN GIOVANNI,I690,Nord Milano,27430,152090470,PIE,n/a,,Piezometro,15209,n/d,n/d,1518778.15,5042496.55,0,147,0,25,,,POINT (9.24014637 45.535571)
SEGRATE,I577,Adda Martesana,25688,152050322,PIE,n/a,,Piezometro,15205,n/d,n/d,1521534,5034136,110.01,109.75,0,10,2,10,POINT (9.27507542 45.460239)
MILANO,F205,Milano,30037,MI03MI01514601492,POZ,MI03261272006,2,Pompa di calore,15146,515,462,1511783,5032443,,,0,30,7,30,POINT (9.15031581 45.445232)
MELEGNANO,F100,Sud Est,30448,151400201,PIE,n/a,,Piezometro,15140,n/d,n/d,1525860.25,5022255.25,87,86.9,0,5,,,POINT (9.3297871 45.353155)
ASSAGO,A473,Sud Ovest,27944,MI03MI01501100042,POZ,MI03254622014,1,Pompa di calore,15011,14,160,1511654,5027326,,,3.5,48,12,44,POINT (9.14854573 45.399176)
MILANO,F205,Milano,29627,MI03MI01514601308,POZ,MI03287132015,2,Pompa di calore,15146,350,DEMANIALE,1515055,5035753,,,0,40,15,36,POINT (9.19225595 45.474963)
CERNUSCO SUL NAVIGLIO,C523,Magentino Abbiatense,24665,150700227,POZ,MI03213402011,0,N/D,15070,n/d,n/d,1525492,5041556,132.5,,0,50,40,50,POINT (9.32608413 45.526892)
ARLUNO,A413,Magentino Abbiatense,2152,150100087,PIE,n/a,,Piezometro,15010,n/d,n/d,1495980,5039900,158.7,158.7,0,103,101,103,POINT (8.94817974 45.512439)
LACCHIARELLA,E395,Magentino Abbiatense,21780,151150208,PIE,n/a,,Piezometro,15115,n/d,n/d,1512907.9,5019589.6,,,0,,,,POINT (9.16436498 45.329518)
CORBETTA,C986,Magentino Abbiatense,22829,150850302,PIE,n/a,,Piezometro,15085,n/d,n/d,,,,,0,,,,POINT (0 0)
LISCATE,E610,Magentino Abbiatense,19421,151220146,POZ,MI0137571979,1,Antincendio [Prev],15122,3,50,,,,,20,,60,80,POINT (0 0)
MILANO,F205,Milano,5129,151460584,POZ,MI02706292004,0,N/D,15146,n/d,n/d,1512299.34,5034324.86,120,120,0,113,90.5,107,POINT (9.15696515 45.462162)
CASSANO D'ADDA,C003,Adda Martesana,26802,MI03MI01505900037,POZ,MI0345152005,3,Piscicoltura [Prev],15059,n/d,912,,,,,10,23,13,23,POINT (0 0)
CERRO AL LAMBRO,C536,Sud Est,27135,MI03MI01507100026,POZ,MI03234472011,2,"Igienico, Zootecnico",15071,5,24,1524791,5020276,88.5,,0.5,60,48,60,POINT (9.31603789 45.335378)
MILANO,F205,Magentino Abbiatense,15668,151461617,PIE,n/a,,Piezometro,15146,n/d,n/d,1513369,5030247,109,109,0,15,,,POINT (9.17053659 45.425438)
MILANO,F205,Milano,30990,151465242,PIE,n/a,,Piezometro,15146,n/d,n/d,1515588.05,5032498.52,112.16,112.01,0,20,,,POINT (9.19897276 45.445658)
CORSICO,D045,Sud Ovest,25138,150930167,POZ,MI03187802011,1,Altro uso,15093,7,187,1507480,5031402,,,5,14.75,,,POINT (9.09527742 45.435921)
BUCCINASCO,B240,Sud Ovest,1613,150360044,POZ,MI0124581978,1,"Antincendio, Igienico, Industriale [Prev], Potabile",15036,15,98,1507274,5028866,112,,7,80,35,78,POINT (9.09260653 45.413097)
ALBAIRATE,A127,Magentino Abbiatense,520,150050015,POZ,MI0123821994,1,Piscicoltura [Prev],15005,1,47,1495970,5031740,128,,10,45,38,43,POINT (8.9481196 45.438991)
MILANO,F205,Milano,29437,151465057,PIE,n/a,,Piezometro,15146,n/d,n/d,1517796.41,5031246.79,106.63,106.49,0,18,,,POINT (9.22716607 45.434339)
MILANO,F205,Magentino Abbiatense,24362,151463752,PIE,n/a,,Piezometro,15146,n/d,n/d,1512848.05,5032049.85,0,113.12,0,20,,,POINT (9.1639244 45.441675)
MAGNAGO,E819,Magentino Abbiatense,15994,151310002,POZ,MI03258591995,1,Potabile [Prev],15131,3,69,1485171,5048472,204,202.47,25,,81,30,POINT (8.80953948 45.589448)
PIEVE EMANUELE,G634,Sud Ovest,28652,151730142,PIE,n/a,,Piezometro,15173,n/d,n/d,1515015.08,5020380.27,0,95.87,0,5,,,POINT (9.19127849 45.336593)
PERO,C013,Magentino Abbiatense,20767,151700182,PIE,n/a,,Piezometro,15170,n/d,n/d,1506304,5038392,,,0,22,,,POINT (9.08033126 45.49885)
MILANO,F205,Milano,27071,151464671,PIE,n/a,,Piezometro,15146,n/d,n/d,1518358.39,5031859.48,0,108.58,0,15,,,POINT (9.2343735 45.439839)
BAREGGIO,A652,Magentino Abbiatense,30274,150120136,PIE,n/a,,Piezometro,15012,n/d,n/d,1500167.73,5036895.02,141.35,141.05,0,14,,,POINT (9.00179155 45.485404)
SETTALA,I696,Magentino Abbiatense,14531,152100196,PIE,n/a,,Piezometro,15210,n/d,n/d,1529489,5032193,101.93,101.93,0,5,,,POINT (9.37670531 45.442461)
GARBAGNATE MILANESE,D912,Magentino Abbiatense,17307,151050101,PIE,n/a,,Piezometro,15105,n/d,n/d,1504307,5046162,,,0,,,,POINT (9.05483878 45.568802)
BAREGGIO,A652,Magentino Abbiatense,16978,150120062,PIE,n/a,,Piezometro,15012,n/d,n/d,1499932,5036508,139,139,0,4,0,0,POINT (8.99877521 45.48192)
MILANO,F205,Magentino Abbiatense,24508,151463819,PIE,n/a,,Piezometro,15146,n/d,n/d,1515527.8,5033265.5,0,112.95,0,25,,,POINT (9.19822647 45.452563)
MILANO,F205,Magentino Abbiatense,18959,151462395,PIE,n/a,,Piezometro,15146,n/d,n/d,1520602,5031557,0,0,0,,,,POINT (9.26304705 45.437054)
LOCATE di TRIULZI,E639,Magentino Abbiatense,16022,151250004,POZ,MI0137751994,1,Potabile [Prev],15125,8,172,1517730,5022245,96.44,96.44,25,153,84,93,POINT (9.22599435 45.353315)
MILANO,F205,Magentino Abbiatense,24735,151463904,POZ,MI03175302011,0,N/D,15146,n/d,n/d,1509758,5039777,137,124.5,0,49,21.5,42,POINT (9.12456704 45.511277)
CUSAGO,D229,Sud Ovest,28875,MI03MI01509700058,POZ,MI03270052014,1,"Aree verdi/aree sportive, Pompa di calore",15097,3,45,1501914,5032805,,,0.92,30,0,30,POINT (9.0241216 45.448587)
MILANO,F205,Milano,26782,MI03MI01514600788,POZ,MI03258262011,5,Pompa di calore,15146,425,193,1510420,5034059,120.1,,0,40,11,35,POINT (9.13292116 45.4598)
LEGNANO,E514,Magentino Abbiatense,17554,151180114,PIE,n/a,,Piezometro,15118,n/d,n/d,1492836,5049792,210,210,0,41,,,POINT (8.90778336 45.601451)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,16813,151950222,PIE,n/a,,Piezometro,15195,n/d,n/d,,,,,0,,,,POINT (0 0)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,23941,151950372,PIE,n/a,,Piezometro,15195,n/d,n/d,1523010,5027147.53,94.83,91.87,0,10,,,POINT (9.29362795 45.397289)
CASTANO PRIMO,C052,Alto Milanese,2271,150620026,POZ,MI0127361994,1,"Antincendio, Igienico, Industriale [Prev]",15062,23,317,1482274,5043044,173,173,10,48,35,44,POINT (8.77259835 45.540523)
MILANO,F205,Milano,26024,151464439,PIE,n/a,,Piezometro,15146,n/d,n/d,1518640.86,5039826.07,13.3,130.17,0,25,,,POINT (9.23828669 45.511538)
PIOLTELLO,G686,Magentino Abbiatense,14900,151750288,PIE,n/a,,Piezometro,15175,n/d,n/d,1525201,5039257,124,124,0,,,,POINT (9.32223976 45.50621)
MILANO,F205,Milano,30053,MI03MI01514601566,POZ,MI03165902010,3,Pompa di calore,15146,302,255,1511498,5035628,,,0,28,13,28,POINT (9.14674569 45.473905)
MILANO,F205,Magentino Abbiatense,14665,151461392,PIE,n/a,,Piezometro,15146,n/d,n/d,1517261,5030592,106,106,0,,,,POINT (9.22029822 45.428458)
PERO,C013,Magentino Abbiatense,14884,151700090,PIE,n/a,,Piezometro,15170,n/d,n/d,1507371,5039811,141.95,141.95,0,,,,POINT (9.09400917 45.511612)
BESATE,A820,Magentino Abbiatense,1110,150220024,POZ,MI03263731994,1,"Igienico, Potabile [Prev]",15022,8,55,1496296,5016359,,,3,,4,70,POINT (8.9524048 45.300546)
SAN GIULIANO MILANESE,H930,Magentino Abbiatense,24226,151950374,POZ,MI03205922011,1,Aree verdi/aree sportive [Prev],15195,16,174,1522958,5026258,96,96,5,30,20,29,POINT (9.29292227 45.389284)
CASSINA DE' PECCHI,C014,Adda Martesana,2216,150600070,PIE,n/a,,Piezometro,15060,n/d,n/d,1528584,5041396,134.26,134.26,0,,,,POINT (9.36566883 45.525333)
CERNUSCO SUL NAVIGLIO,C523,Magentino Abbiatense,21936,150700207,PIE,n/a,,Piezometro,15070,n/d,n/d,1525745,5040395,,,0,20,,,POINT (9.32926298 45.516433)
GARBAGNATE MILANESE,D912,Nord Ovest,3696,151050006,POZ,MI0133601994,1,Potabile [Prev],15105,22,53,1505230,5046573,179,179,30,166,107,159,POINT (9.06667145 45.572495)
MILANO,F205,Milano,26223,151464526,PIE,n/a,,Piezometro,15146,n/d,n/d,1519655.48,5025277.7,0,100,0,6,,,POINT (9.25069588 45.380561)
ABBIATEGRASSO,A010,Magentino Abbiatense,15182,150020416,PIE,n/a,,Piezometro,15002,n/d,n/d,1492821,5024965,6,6,0,,,,POINT (8.90795704 45.377983)
VIMODRONE,M053,Magentino Abbiatense,17122,152420052,PIE,n/a,,Piezometro,15242,n/d,n/d,1521143,5040051,126,126,0,18,,,POINT (9.27032863 45.513491)
VIZZOLO PREDABISSI,M102,Magentino Abbiatense,16640,152440048,POZ,MI0344042003,1,Igienico,15244,5,75,,,,,9,35,21,31,POINT (0 0)
MILANO,F205,Magentino Abbiatense,19082,151462424,PIE,n/a,,Piezometro,15146,n/d,n/d,1511024,5039163,134.3,134.6,0,35,,,POINT (9.1407606 45.505731)
CORNAREDO,D018,Nord Ovest,3263,150870013,POZ,MI03284212003,1,Aree verdi/aree sportive [Prev],15087,14,19,1502599,5036676,137,137,1,100,50,90,POINT (9.03290132 45.483428)
PERO,C013,Nord Ovest,25032,151700240,PIE,n/a,,Piezometro,15170,n/d,n/d,1506040.75,5040121.52,145.41,145,0,25,,,POINT (9.076983 45.51442)
MELEGNANO,F100,Sud Est,30961,151400219,PIE,n/a,,Piezometro,15140,n/d,n/d,1524846.7,5022307.92,90.97,90.76,0,10,,,POINT (9.31685064 45.353665)
MILANO,F205,Milano,30311,MI03MI01514601629,POZ,MI03306972017,4,Pompa di calore,15146,315,1,1516446,5036164,,,0,27,15,26,POINT (9.21006573 45.478631)
